# r=Infinity
# M=1.000000e+00
# u/M:0 Reh/M:1 Imh/M:2 Momega:3 A/M:4 phi:5 t:6
-1.410182551615960165e+02 -2.553923159903682787e-03 -2.440171334905077559e-04 -8.063619664139126675e-02 2.565554105476891816e-03 -3.236849484741080474e+00 -1.410182551615960165e+02
-1.407684269611395109e+02 -2.556227862149894337e-03 -2.962224902465714310e-04 -8.035635199010467133e-02 2.573334149884017562e-03 -3.256960734380089040e+00 -1.407684269611395109e+02
-1.405185987606830338e+02 -2.557769136701359101e-03 -3.484732394528345907e-04 -8.006587135650505838e-02 2.581398178367058909e-03 -3.277000050366952966e+00 -1.405185987606830338e+02
-1.402687705602265567e+02 -2.558547854570854176e-03 -4.007606635359539974e-04 -7.977516550473241763e-02 2.589744434025661925e-03 -3.296966159498039950e+00 -1.402687705602265567e+02
-1.400189423597701079e+02 -2.558557085797036074e-03 -4.530809649637666261e-04 -7.949239819720169131e-02 2.598364239689023979e-03 -3.316860222445280559e+00 -1.400189423597701079e+02
-1.397691141593136308e+02 -2.557782190713612635e-03 -5.054326050283966271e-04 -7.922163780317732773e-02 2.607242193076338838e-03 -3.336685045081190903e+00 -1.397691141593136308e+02
-1.395192859588571253e+02 -2.556202129930964899e-03 -5.578126086974179686e-04 -7.896144314897818317e-02 2.616357054280898931e-03 -3.356443820864448035e+00 -1.395192859588571253e+02
-1.392694577584006481e+02 -2.553792093838383286e-03 -6.102125621746574708e-04 -7.870461201073221391e-02 2.625683421432826754e-03 -3.376138635575904434e+00 -1.392694577584006481e+02
-1.390196295579441710e+02 -2.550527374652450038e-03 -6.626153509845058610e-04 -7.843949062033235553e-02 2.635194298758981087e-03 -3.395769084036980967e+00 -1.390196295579441710e+02
-1.387698013574876938e+02 -2.546387862795005362e-03 -7.149938088643801280e-04 -7.815267771018880039e-02 2.644864324403826093e-03 -3.415331429148705134e+00 -1.387698013574876938e+02
-1.385199731570311883e+02 -2.541362165286090071e-03 -7.673118739031943971e-04 -7.783241356551053036e-02 2.654673080998946021e-03 -3.434818569703366187e+00 -1.385199731570311883e+02
-1.382701449565747112e+02 -2.535450157346036230e-03 -8.195281681214962484e-04 -7.747168177722281446e-02 2.664607648178361071e-03 -3.454220892785218933e+00 -1.382701449565747112e+02
-1.380203167561182624e+02 -2.528663154140224027e-03 -8.716010561756477436e-04 -7.707015137042523556e-02 2.674663670114972060e-03 -3.473527791392844843e+00 -1.380203167561182624e+02
-1.377704885556617853e+02 -2.521021489261024515e-03 -9.234938915381495691e-04 -7.663448980394196863e-02 2.684844561054540966e-03 -3.492729487236780006e+00 -1.377704885556617853e+02
-1.375206603552053082e+02 -2.512550075873947429e-03 -9.751790818258694940e-04 -7.617708055466548833e-02 2.695159016719593081e-03 -3.511818704754082976e+00 -1.375206603552053082e+02
-1.372708321547488026e+02 -2.503272999504467435e-03 -1.026640105602484110e-03 -7.571359942537067567e-02 2.705617418719722528e-03 -3.530791853138782521e+00 -1.372708321547488026e+02
-1.370210039542923255e+02 -2.493208408954865427e-03 -1.077871126777534211e-03 -7.526010555814376113e-02 2.716227961056273503e-03 -3.549649489343130959e+00 -1.370210039542923255e+02
-1.367711757538358484e+02 -2.482364727322315147e-03 -1.128874509630923813e-03 -7.483028923285615919e-02 2.726993270609308004e-03 -3.568396046614293660e+00 -1.367711757538358484e+02
-1.365213475533793712e+02 -2.470738851047048473e-03 -1.179656846750005462e-03 -7.443334947206919905e-02 2.737908096733244079e-03 -3.587038922340495262e+00 -1.365213475533793712e+02
-1.362715193529229225e+02 -2.458316503886183967e-03 -1.230224373775633089e-03 -7.407276714902345793e-02 2.748958356016118192e-03 -3.605587146119401787e+00 -1.362715193529229225e+02
-1.360216911524664170e+02 -2.445074587158797049e-03 -1.280578574371862887e-03 -7.374605622614902045e-02 2.760121595493581458e-03 -3.624049854579839636e+00 -1.360216911524664170e+02
-1.357718629520099398e+02 -2.430985048410389503e-03 -1.330712758299491295e-03 -7.344545313969766398e-02 2.771368750400405190e-03 -3.642434835154885864e+00 -1.357718629520099398e+02
-1.355220347515534627e+02 -2.416019650391679468e-03 -1.380610147810085999e-03 -7.315940902114505262e-02 2.782666945812042446e-03 -3.660747345359042004e+00 -1.355220347515534627e+02
